Token,Symbol,Name,exch_seg
1126872,BANKEX2471556600CE,BANKEX,BFO
870575,TORNTPHARM24OCT2860CE,TORNTPHARM,BFO
863229,PNB24SEP125PE,PNB,BFO
862079,TRENT24SEP5300PE,TRENT,BFO
858819,APOLLOTYRE24AUG535CE,APOLLOTYRE,BFO
853866,JSWSTEEL24AUG930CE,JSWSTEEL,BFO
861778,TORNTPHARM24AUG2640PE,TORNTPHARM,BFO
862158,MARUTI24SEP11600PE,MARUTI,BFO
868072,ABCAPITAL24AUG212.5CE,ABCAPITAL,BFO
857285,TECHM24SEP1400CE,TECHM,BFO
881831,TECHM24OCT1460CE,TECHM,BFO
861829,BPCL24SEP370PE,BPCL,BFO
870521,BANKBARODA24OCT250CE,BANKBARODA,BFO
879986,IPCALAB24OCT1360PE,IPCALAB,BFO
861884,ASTRAL24AUG2460CE,ASTRAL,BFO
855123,TITAN24SEP3480PE,TITAN,BFO
844771,BANKEX2480561400PE,BANKEX,BFO
861143,COROMANDEL24SEP1740CE,COROMANDEL,BFO
859656,APOLLOHOSP24SEP6100CE,APOLLOHOSP,BFO
843902,SENSEX2471981000CE,SENSEX,BFO
878052,IPCALAB24OCT1160PE,IPCALAB,BFO
868808,MPHASIS24SEP2650PE,MPHASIS,BFO
859036,SHRIRAMFIN24SEP2550CE,SHRIRAMFIN,BFO
1172859,SENSEX24AUG74300PE,SENSEX,BFO
881845,CUMMINSIND24OCT4350CE,CUMMINSIND,BFO
2068324,AUBANK24AUG660CE,AUBANK,BFO
865609,BANKEX2481958900CE,BANKEX,BFO
860786,IOC24SEP140.5CE,IOC,BFO
860142,GRANULES24AUG510CE,GRANULES,BFO
2067132,IRCTC24AUG1180CE,IRCTC,BFO
863395,HINDUNILVR24SEP2520PE,HINDUNILVR,BFO
860886,GUJGASLTD24SEP570PE,GUJGASLTD,BFO
869312,APOLLOTYRE24OCT515CE,APOLLOTYRE,BFO
862439,ALKEM24SEP4750CE,ALKEM,BFO
870715,CANFINHOME24OCT900PE,CANFINHOME,BFO
866952,SENSEX24DEC85000PE,SENSEX,BFO
878200,MPHASIS24OCT2300CE,MPHASIS,BFO
861718,UPL24SEP575PE,UPL,BFO
855769,SHRIRAMFIN24SEP2600PE,SHRIRAMFIN,BFO
867667,AXISBANK24SEP1360PE,AXISBANK,BFO
861697,KOTAKBANK24SEP1880CE,KOTAKBANK,BFO
2073735,HDFCBANK24AUG1700PE,HDFCBANK,BFO
865761,TATAPOWER24SEP400PE,TATAPOWER,BFO
865895,HDFCLIFE24SEP635PE,HDFCLIFE,BFO
2066406,MOTHERSON24AUG220CE,MOTHERSON,BFO
868940,SBILIFE24SEP1680CE,SBILIFE,BFO
861541,MPHASIS24SEP2595PE,MPHASIS,BFO
2080701,AMBUJACEM24AUG700PE,AMBUJACEM,BFO
881869,AUBANK24OCT590PE,AUBANK,BFO
869134,DABUR24AUG670PE,DABUR,BFO
870621,ABBOTINDIA24OCT29000PE,ABBOTINDIA,BFO
855728,IPCALAB24SEP1040PE,IPCALAB,BFO
867809,BIOCON24SEP405CE,BIOCON,BFO
2078252,IPCALAB24AUG1160CE,IPCALAB,BFO
868430,DRREDDY24SEP6900CE,DRREDDY,BFO
865130,NTPC24AUG335PE,NTPC,BFO
861819,GMRINFRA24SEP95CE,GMRINFRA,BFO
881766,CUB24OCT170PE,CUB,BFO
855570,SHRIRAMFIN24SEP3100PE,SHRIRAMFIN,BFO
842688,SENSEX2471977600PE,SENSEX,BFO
863310,BOSCHLTD24AUG36000CE,BOSCHLTD,BFO
861410,AMBUJACEM24AUG730CE,AMBUJACEM,BFO
2086706,ULTRACEMCO24AUG12200PE,ULTRACEMCO,BFO
2068378,MPHASIS24AUG2545PE,MPHASIS,BFO
857873,BEL24SEP320PE,BEL,BFO
858178,SENSEX27DEC74000PE,SENSEX,BFO
865080,BANKEX2481962500PE,BANKEX,BFO
876305,HDFCLIFE24OCT625CE,HDFCLIFE,BFO
854271,COFORGE24SEP4900PE,COFORGE,BFO
856614,MOTHERSON24AUG187.5CE,MOTHERSON,BFO
878691,LICHSGFIN24OCT840PE,LICHSGFIN,BFO
2073562,LALPATHLAB24AUG2550CE,LALPATHLAB,BFO
877928,SRF24OCTFUT,SRF,BFO
2071633,SBIN24AUG840PE,SBIN,BFO
870862,PERSISTENT24OCT4800PE,PERSISTENT,BFO
2067581,EICHERMOT24AUG5000CE,EICHERMOT,BFO
868708,AUROPHARMA24SEP1480CE,AUROPHARMA,BFO
867855,HINDUNILVR24AUG2680CE,HINDUNILVR,BFO
863429,UBL24AUG1880CE,UBL,BFO
2066513,BSOFT24AUG720PE,BSOFT,BFO
827716,SENSEX502471825300CE,SENSEX50,BFO
2069306,BRITANNIA24AUG5400PE,BRITANNIA,BFO
854668,TATACOMM24SEP1820CE,TATACOMM,BFO
1124816,SENSEX2471272900CE,SENSEX,BFO
879332,SBILIFE24OCT1600PE,SBILIFE,BFO
866257,CANFINHOME24SEP830PE,CANFINHOME,BFO
866798,BANDHANBNK24SEP227.5CE,BANDHANBNK,BFO
869408,IOC24SEP172.5PE,IOC,BFO
859040,OBEROIRLTY24SEP1900CE,OBEROIRLTY,BFO
880610,SIEMENS24OCT7300CE,SIEMENS,BFO
881167,CHAMBLFERT24OCT480CE,CHAMBLFERT,BFO
857354,SBILIFE24SEP1360PE,SBILIFE,BFO
862327,BSOFT24AUG690CE,BSOFT,BFO
2074972,ICICIBANK24AUG1220CE,ICICIBANK,BFO
869896,GAIL24OCT205CE,GAIL,BFO
867368,BERGEPAINT24SEP550PE,BERGEPAINT,BFO
878789,OFSS24OCT10000CE,OFSS,BFO
857222,BIOCON24AUG385CE,BIOCON,BFO
865068,BATAINDIA24AUG1360CE,BATAINDIA,BFO
878929,GODREJCP24OCT1460CE,GODREJCP,BFO
1110498,SENSEX24JUL74000CE,SENSEX,BFO
858407,BAJFINANCE24SEP7600PE,BAJFINANCE,BFO
851756,SENSEX502480126150PE,SENSEX50,BFO
2069504,POWERGRID24AUG370PE,POWERGRID,BFO
880961,IPCALAB24OCTFUT,IPCALAB,BFO
2079771,IPCALAB24AUG1240CE,IPCALAB,BFO
854190,M&M24AUG3200CE,M&M,BFO
874018,APOLLOTYRE24OCT540PE,APOLLOTYRE,BFO
855387,MANAPPURAM24AUG225PE,MANAPPURAM,BFO
853581,LTIM24SEP5750PE,LTIM,BFO
2080088,DRREDDY24AUG6050PE,DRREDDY,BFO
880419,SBICARD24OCT730CE,SBICARD,BFO
856581,PNB24AUG107.5CE,PNB,BFO
2069788,BALKRISIND24AUG2950PE,BALKRISIND,BFO
865936,MGL24AUG1880PE,MGL,BFO
842317,SENSEX2471977700CE,SENSEX,BFO
2073130,DABUR24AUG600PE,DABUR,BFO
881997,CANBK24OCT102.5CE,CANBK,BFO
862680,SUNTV24SEP790CE,SUNTV,BFO
859418,HDFCBANK24AUG1680PE,HDFCBANK,BFO
855354,GODREJPROP24SEP3400PE,GODREJPROP,BFO
868433,TITAN24SEP3100CE,TITAN,BFO
883344,PNB24OCT115CE,PNB,BFO
868608,TORNTPHARM24SEP3060CE,TORNTPHARM,BFO
859692,CHOLAFIN24SEP1320PE,CHOLAFIN,BFO
2083288,ULTRACEMCO24AUG11700PE,ULTRACEMCO,BFO
858658,FEDERALBNK24SEP190CE,FEDERALBNK,BFO
865718,BANKEX2481961600CE,BANKEX,BFO
880877,BPCL24OCT350CE,BPCL,BFO
857739,LICHSGFIN24SEP860CE,LICHSGFIN,BFO
861192,GMRINFRA24SEP90PE,GMRINFRA,BFO
866704,HDFCBANK24SEP1810PE,HDFCBANK,BFO
880885,TRENT24OCT6100PE,TRENT,BFO
882657,ESCORTS24OCT4100CE,ESCORTS,BFO
2075825,LTIM24AUG5050CE,LTIM,BFO
881044,BHEL24SEP370CE,BHEL,BFO
857179,ESCORTS24SEP4200PE,ESCORTS,BFO
855225,HINDALCO24SEP710CE,HINDALCO,BFO
2074690,SBICARD24AUG700CE,SBICARD,BFO
862121,CUB24AUG165PE,CUB,BFO
872023,LAURUSLABS24OCT445CE,LAURUSLABS,BFO
1125728,BANKEX24AUG58200CE,BANKEX,BFO
880161,INDUSTOWER24OCT380PE,INDUSTOWER,BFO
862017,WIPRO24SEP505CE,WIPRO,BFO
858133,BALKRISIND24SEP2950CE,BALKRISIND,BFO
874817,INDUSINDBK24OCT1400CE,INDUSINDBK,BFO
865647,UNITDSPR24SEP1120PE,UNITDSPR,BFO
845778,BANKEX24SEP56100PE,BANKEX,BFO
2076241,GMRINFRA24AUGFUT,GMRINFRA,BFO
2076629,INFY24AUG1800PE,INFY,BFO
874174,GRANULES24OCT480PE,GRANULES,BFO
879083,UPL24OCT560PE,UPL,BFO
1138236,SENSEX502471822900CE,SENSEX50,BFO
882027,INFY24OCT1580PE,INFY,BFO
859829,M&M24SEPFUT,M&M,BFO
857656,ONGC24SEP270CE,ONGC,BFO
879321,TITAN24OCT3200PE,TITAN,BFO
1126965,BANKEX2471556800CE,BANKEX,BFO
870478,JUBLFOOD24OCT550CE,JUBLFOOD,BFO
846020,BANKEX24SEP58700CE,BANKEX,BFO
857082,HDFCBANK24SEP1660CE,HDFCBANK,BFO
865137,PVRINOX24AUG1640PE,PVRINOX,BFO
869296,SHREECEM24OCT28750CE,SHREECEM,BFO
2074819,CUB24AUGFUT,CUB,BFO
843007,SENSEX24JUL80700PE,SENSEX,BFO
869413,PFC24OCT590PE,PFC,BFO
869335,COALINDIA24OCT550CE,COALINDIA,BFO
1125177,SENSEX2471277000PE,SENSEX,BFO
864993,DIXON24AUG13100CE,DIXON,BFO
878108,SIEMENS24OCT8000CE,SIEMENS,BFO
860438,NAVINFLUOR24SEP3800CE,NAVINFLUOR,BFO
860159,SAIL24SEP132.5CE,SAIL,BFO
2080454,MCX24AUG3850PE,MCX,BFO
843780,SENSEX5024AUG25600CE,SENSEX50,BFO
878073,ONGC24OCT320CE,ONGC,BFO
854627,RELIANCE24SEP3180CE,RELIANCE,BFO
855608,ASIANPAINT24SEP3060CE,ASIANPAINT,BFO
866432,GRANULES24AUG455CE,GRANULES,BFO
859313,BEL24SEP300CE,BEL,BFO
875885,POLYCAB24OCT6500CE,POLYCAB,BFO
1172606,SENSEX24AUG70300CE,SENSEX,BFO
859111,WIPRO24AUG485CE,WIPRO,BFO
2073005,MGL24AUG1460PE,MGL,BFO
845518,SENSEX2480979500CE,SENSEX,BFO
868252,DIVISLAB24SEP4150PE,DIVISLAB,BFO
879954,CANBK24OCT102.5PE,CANBK,BFO
873591,IRCTC24OCT920CE,IRCTC,BFO
859421,DABUR24SEP580PE,DABUR,BFO
867304,RAMCOCEM24SEP750CE,RAMCOCEM,BFO
870778,PEL24OCT900PE,PEL,BFO
869555,BEL24OCT340CE,BEL,BFO
2076432,JKCEMENT24AUG4400CE,JKCEMENT,BFO
869512,HEROMOTOCO24OCT5800PE,HEROMOTOCO,BFO
2080038,ULTRACEMCO24AUG11400PE,ULTRACEMCO,BFO
857410,PIDILITIND24AUG3120CE,PIDILITIND,BFO
865025,BANKEX2481960500CE,BANKEX,BFO
2068970,MARICO24AUG660PE,MARICO,BFO
844095,SENSEX2480279800CE,SENSEX,BFO
845782,BANKEX24SEP54700PE,BANKEX,BFO
2077480,SBIN24AUG900CE,SBIN,BFO
853721,BRITANNIA24SEP5300PE,BRITANNIA,BFO
867636,COLPAL24AUG3040PE,COLPAL,BFO
878969,VEDL24OCT390PE,VEDL,BFO
866285,BANKBARODA24AUG230CE,BANKBARODA,BFO
861197,CUMMINSIND24AUG3850CE,CUMMINSIND,BFO
883335,HINDPETRO24OCT400PE,HINDPETRO,BFO
2078568,IDFCFIRSTB24AUG75PE,IDFCFIRSTB,BFO
1112059,SENSEX24JUL77600CE,SENSEX,BFO
866259,BHARATFORG24SEP1500CE,BHARATFORG,BFO
863170,IOC24AUG170.5PE,IOC,BFO
859290,COALINDIA24AUG470PE,COALINDIA,BFO
823873,SENSEX5024JUL25400PE,SENSEX50,BFO
858493,IGL24SEP535CE,IGL,BFO
2072942,POLYCAB24AUG6700PE,POLYCAB,BFO
859785,GRANULES24SEP480CE,GRANULES,BFO
824745,SENSEX5024JUL25350PE,SENSEX50,BFO
853718,SBICARD24AUG690CE,SBICARD,BFO
854268,CHOLAFIN24SEP1480PE,CHOLAFIN,BFO
845363,SENSEX24JUL81500PE,SENSEX,BFO
2074970,JKCEMENT24AUG4450CE,JKCEMENT,BFO
863504,HAVELLS24SEP1820CE,HAVELLS,BFO
874925,ABB24OCT8100CE,ABB,BFO
857609,MANAPPURAM24SEP210CE,MANAPPURAM,BFO
860135,METROPOLIS24SEP2100CE,METROPOLIS,BFO
2067138,SHRIRAMFIN24AUG2650PE,SHRIRAMFIN,BFO
860393,GRASIM24SEP2740PE,GRASIM,BFO
872802,CUB24OCT160PE,CUB,BFO
2077937,NATIONALUM24AUG190CE,NATIONALUM,BFO
869596,MANAPPURAM24OCT222.5PE,MANAPPURAM,BFO
866710,SHREECEM24AUG25750CE,SHREECEM,BFO
854219,BHARATFORG24SEP1800CE,BHARATFORG,BFO
854403,JSWSTEEL24AUG950CE,JSWSTEEL,BFO
882639,IGL24OCT555CE,IGL,BFO
883333,GODREJPROP24OCT3100PE,GODREJPROP,BFO
875731,LALPATHLAB24OCT2800CE,LALPATHLAB,BFO
867687,APOLLOHOSP24SEP6650PE,APOLLOHOSP,BFO
862819,HAVELLS24SEP1940CE,HAVELLS,BFO
879004,INDUSINDBK24OCT1340PE,INDUSINDBK,BFO
861842,ICICIPRULI24SEP600CE,ICICIPRULI,BFO
1112471,BANKEX24JUL59000PE,BANKEX,BFO
869489,TATACHEM24OCT1020CE,TATACHEM,BFO
1159419,SENSEX25JUN78000CE,SENSEX,BFO
875434,GODREJPROP24OCT3500PE,GODREJPROP,BFO
869271,M&M24SEP2350PE,M&M,BFO
2086714,MRF24AUG127000CE,MRF,BFO
857715,DABUR24SEP610CE,DABUR,BFO
863638,GRASIM24AUG2740CE,GRASIM,BFO
855397,LALPATHLAB24SEPFUT,LALPATHLAB,BFO
859366,EXIDEIND24SEPFUT,EXIDEIND,BFO
864893,BANKEX2481960600CE,BANKEX,BFO
855025,HDFCBANK24SEP1610PE,HDFCBANK,BFO
1123410,BANKEX24JUL59400PE,BANKEX,BFO
2072142,UBL24AUG2100PE,UBL,BFO
878310,AUBANK24OCT610PE,AUBANK,BFO
869157,BANDHANBNK24SEP175CE,BANDHANBNK,BFO
868254,DABUR24SEP655CE,DABUR,BFO
870873,CONCOR24OCT1140CE,CONCOR,BFO
882497,BALKRISIND24OCT3200PE,BALKRISIND,BFO
2066329,DIVISLAB24AUG4100CE,DIVISLAB,BFO
2072874,GRANULES24AUG560CE,GRANULES,BFO
2072877,SUNPHARMA24AUG1500PE,SUNPHARMA,BFO
874138,HINDCOPPER24OCT290PE,HINDCOPPER,BFO
863837,DRREDDY24SEP6350PE,DRREDDY,BFO
864915,BANKEX2481961400PE,BANKEX,BFO
880778,PERSISTENT24OCT4950CE,PERSISTENT,BFO
869714,ASIANPAINT24SEP3160CE,ASIANPAINT,BFO
1125260,SENSEX2471274500PE,SENSEX,BFO
865307,SENSEX5024JUL26350CE,SENSEX50,BFO
2067280,DIVISLAB24AUG4450CE,DIVISLAB,BFO
1155982,SENSEX24AUG73500PE,SENSEX,BFO
865748,PERSISTENT24SEP4650PE,PERSISTENT,BFO
859193,NAUKRI24SEP6300CE,NAUKRI,BFO
2072612,AARTIIND24AUG720CE,AARTIIND,BFO
888803,SENSEX5024JUL23850CE,SENSEX50,BFO
858252,TATAPOWER24AUG450CE,TATAPOWER,BFO
866995,SENSEX2481683900CE,SENSEX,BFO
863214,CONCOR24SEP1000CE,CONCOR,BFO
874052,DIVISLAB24OCT4400CE,DIVISLAB,BFO
867172,GRANULES24SEP545PE,GRANULES,BFO
855356,WIPRO24SEP520PE,WIPRO,BFO
881548,BAJAJFINSV24OCT1520PE,BAJAJFINSV,BFO
859566,BPCL24SEP260CE,BPCL,BFO
865643,COFORGE24SEP6200PE,COFORGE,BFO
844703,SENSEX24SEP75500CE,SENSEX,BFO
872920,KOTAKBANK24OCT1940PE,KOTAKBANK,BFO
857061,TVSMOTOR24SEP2300PE,TVSMOTOR,BFO
865979,CROMPTON24SEP445PE,CROMPTON,BFO
2073800,ALKEM24AUG5100PE,ALKEM,BFO
2068487,VOLTAS24AUG1320CE,VOLTAS,BFO
880186,MRF24OCT127000PE,MRF,BFO
869990,ABB24OCT8200PE,ABB,BFO
868457,MARUTI24AUG13000PE,MARUTI,BFO
842672,SENSEX24AUG78100PE,SENSEX,BFO
869216,PEL24OCT980PE,PEL,BFO
868975,TATASTEEL24SEP152.5CE,TATASTEEL,BFO
864832,COLPAL24SEP3000PE,COLPAL,BFO
879899,ADANIPORTS24OCT1580PE,ADANIPORTS,BFO
857943,BANDHANBNK24AUG215CE,BANDHANBNK,BFO
855678,ONGC24SEP270PE,ONGC,BFO
845049,BANKEX2471562800CE,BANKEX,BFO
2066373,BAJFINANCE24AUG7400PE,BAJFINANCE,BFO
1124007,SENSEX24JUL79400CE,SENSEX,BFO
1176038,SENSEX24AUG73800PE,SENSEX,BFO
881319,LICHSGFIN24OCT770PE,LICHSGFIN,BFO
1114777,BANKEX24JUL52100PE,BANKEX,BFO
857146,CROMPTON24SEP380CE,CROMPTON,BFO
843915,SENSEX2480278800PE,SENSEX,BFO
855924,SBICARD24SEP725PE,SBICARD,BFO
857423,UBL24SEP2120CE,UBL,BFO
865919,SENSEX5024AUG26300CE,SENSEX50,BFO
2067382,HINDCOPPER24AUG320PE,HINDCOPPER,BFO
868231,CROMPTON24SEP455PE,CROMPTON,BFO
2086752,GUJGASLTD24AUG720PE,GUJGASLTD,BFO
867975,SENSEX2482379200PE,SENSEX,BFO
853572,LTTS24SEP5200PE,LTTS,BFO
868693,ITC24SEP485CE,ITC,BFO
883188,HCLTECH24OCT1400PE,HCLTECH,BFO
1111680,BANKEX24JUL59100CE,BANKEX,BFO
846519,BANKEX2472263900CE,BANKEX,BFO
869302,RELIANCE24OCT3040CE,RELIANCE,BFO
2076222,MCX24AUG3900CE,MCX,BFO
856569,CROMPTON24AUG435PE,CROMPTON,BFO
866341,BHARTIARTL24SEP1280PE,BHARTIARTL,BFO
1125401,SENSEX2471278800PE,SENSEX,BFO
842532,BANKEX2471551800CE,BANKEX,BFO
854793,DEEPAKNTR24SEP2560CE,DEEPAKNTR,BFO
845848,BANKEX2481260300CE,BANKEX,BFO
877199,INDUSTOWER24OCT405PE,INDUSTOWER,BFO
879892,BHARATFORG24OCT1760PE,BHARATFORG,BFO
866730,INDIAMART24AUG2840CE,INDIAMART,BFO
842700,SENSEX2471975200CE,SENSEX,BFO
860304,PFC24SEP540CE,PFC,BFO
858204,NAVINFLUOR24SEP3600CE,NAVINFLUOR,BFO
853732,CHOLAFIN24SEP1460PE,CHOLAFIN,BFO
863142,ICICIGI24SEP1860CE,ICICIGI,BFO
862069,BANDHANBNK24AUG217.5CE,BANDHANBNK,BFO
858816,MANAPPURAM24AUG192.5CE,MANAPPURAM,BFO
877743,MUTHOOTFIN24OCT1740PE,MUTHOOTFIN,BFO
2075066,CONCOR24AUG980PE,CONCOR,BFO
854415,AUROPHARMA24SEP1060CE,AUROPHARMA,BFO
862827,SBILIFE24AUG1420PE,SBILIFE,BFO
856398,GODREJPROP24SEP3150PE,GODREJPROP,BFO
2075924,BAJAJFINSV24AUG1600PE,BAJAJFINSV,BFO
844154,SENSEX2480275600CE,SENSEX,BFO
865069,BIOCON24AUG390PE,BIOCON,BFO
857014,RBLBANK24SEP255PE,RBLBANK,BFO
879152,TATACOMM24OCT1880CE,TATACOMM,BFO
854463,INDUSINDBK24SEP1420CE,INDUSINDBK,BFO
1125748,BANKEX24AUG56800CE,BANKEX,BFO
858374,GODREJCP24SEP1260PE,GODREJCP,BFO
1175715,SENSEX24AUG73500CE,SENSEX,BFO
865781,SENSEX24JUL83400CE,SENSEX,BFO
873327,VOLTAS24OCT1660CE,VOLTAS,BFO
844186,SENSEX2480273500CE,SENSEX,BFO
856234,LTF24AUG162.5CE,LTF,BFO
854006,SUNTV24SEP740PE,SUNTV,BFO
862475,JUBLFOOD24SEP600PE,JUBLFOOD,BFO
866988,SENSEX502471826450CE,SENSEX50,BFO
854691,HDFCLIFE24AUG570CE,HDFCLIFE,BFO
861963,GODREJPROP24SEP3450PE,GODREJPROP,BFO
842349,SENSEX2471977300PE,SENSEX,BFO
866870,TATACONSUM24SEP1190PE,TATACONSUM,BFO
879244,BHARATFORG24OCT1740PE,BHARATFORG,BFO
878839,NATIONALUM24OCT165PE,NATIONALUM,BFO
868330,HDFCBANK24AUG1570PE,HDFCBANK,BFO
844058,BANKEX2480556700CE,BANKEX,BFO
2076538,ATUL24AUG6600CE,ATUL,BFO
868977,BANDHANBNK24SEP175PE,BANDHANBNK,BFO
879011,IOC24SEP150PE,IOC,BFO
865125,VEDL24SEP530PE,VEDL,BFO
868216,ONGC24SEP335PE,ONGC,BFO
866892,AUROPHARMA24SEP1380CE,AUROPHARMA,BFO
1111246,BANKEX24JUL53500CE,BANKEX,BFO
864983,DIXON24AUG12900CE,DIXON,BFO
878675,PAGEIND24OCT40500PE,PAGEIND,BFO
863259,BALRAMCHIN24AUG410CE,BALRAMCHIN,BFO
1100063,SENSEX5024JUL23900PE,SENSEX50,BFO
846476,SENSEX28DEC84000CE,SENSEX,BFO
868102,TITAN24SEP3040CE,TITAN,BFO
2066779,INDIGO24AUG4250PE,INDIGO,BFO
869104,ASIANPAINT24AUG3140PE,ASIANPAINT,BFO
2080234,BANDHANBNK24AUG200CE,BANDHANBNK,BFO
867264,ZYDUSLIFE24AUG1260CE,ZYDUSLIFE,BFO
859072,GODREJPROP24SEP3200CE,GODREJPROP,BFO
869877,CIPLA24OCT1600CE,CIPLA,BFO
867705,GRANULES24SEP560CE,GRANULES,BFO
857665,GLENMARK24SEP1140CE,GLENMARK,BFO
863627,SENSEX2481675900PE,SENSEX,BFO
862713,COLPAL24SEP2780PE,COLPAL,BFO
875581,MCX24OCTFUT,MCX,BFO
869383,LALPATHLAB24OCT2850CE,LALPATHLAB,BFO
1125893,BANKEX2471554800CE,BANKEX,BFO
874563,PAGEIND24OCT37500PE,PAGEIND,BFO
858461,PAGEIND24SEP36500CE,PAGEIND,BFO
867357,GRANULES24SEP550PE,GRANULES,BFO
862523,VEDL24AUG470PE,VEDL,BFO
882854,RAMCOCEM24OCT750CE,RAMCOCEM,BFO
2067076,MPHASIS24AUG2595CE,MPHASIS,BFO
867482,ABCAPITAL24AUG217.5PE,ABCAPITAL,BFO
862044,ABCAPITAL24SEP222.5CE,ABCAPITAL,BFO
845340,SENSEX502480824400PE,SENSEX50,BFO
2069983,UNITDSPR24AUG1160CE,UNITDSPR,BFO
2073718,TECHM24AUG1340CE,TECHM,BFO
868853,INDIAMART24AUG2860PE,INDIAMART,BFO
878018,BALRAMCHIN24OCT460PE,BALRAMCHIN,BFO
855736,NATIONALUM24AUG165CE,NATIONALUM,BFO
880554,IRCTC24OCTFUT,IRCTC,BFO
858107,TVSMOTOR24SEP2480CE,TVSMOTOR,BFO
2083989,APOLLOHOSP24AUG6750CE,APOLLOHOSP,BFO
877909,CANBK24OCT132.5CE,CANBK,BFO
869197,SHRIRAMFIN24OCT2700CE,SHRIRAMFIN,BFO
870457,TATACONSUM24OCT1090PE,TATACONSUM,BFO
821303,BANKEX2472258100PE,BANKEX,BFO
2076185,SUNTV24AUG780PE,SUNTV,BFO
869471,MOTHERSON24OCT210CE,MOTHERSON,BFO
2071051,LUPIN24AUG1500PE,LUPIN,BFO
860264,NTPC24SEP370CE,NTPC,BFO
870828,GRANULES24OCT515CE,GRANULES,BFO
2079842,INDUSINDBK24AUG1480CE,INDUSINDBK,BFO
864924,BANKEX2481963100PE,BANKEX,BFO
878029,IRCTC24OCT1060CE,IRCTC,BFO
881207,IOC24OCT185CE,IOC,BFO
2078507,AXISBANK24AUG1280PE,AXISBANK,BFO
1124873,SENSEX2471275800PE,SENSEX,BFO
856326,CUB24AUG152.5CE,CUB,BFO
843976,BANKEX2480553000CE,BANKEX,BFO
867920,SENSEX2482383200PE,SENSEX,BFO
852140,SENSEX24SEP82800CE,SENSEX,BFO
864881,MARUTI24AUG12800CE,MARUTI,BFO
874905,TECHM24OCTFUT,TECHM,BFO
853423,BAJFINANCE24AUG7800CE,BAJFINANCE,BFO
870975,MUTHOOTFIN24OCT1960CE,MUTHOOTFIN,BFO
865744,NAUKRI24SEP7600PE,NAUKRI,BFO
2080226,MUTHOOTFIN24AUG1880CE,MUTHOOTFIN,BFO
866887,SENSEX502471826400CE,SENSEX50,BFO
865831,GRASIM24AUG2840CE,GRASIM,BFO
858614,AXISBANK24SEP1250PE,AXISBANK,BFO
855523,ITC24AUG425CE,ITC,BFO
871076,ASIANPAINT24AUG3160CE,ASIANPAINT,BFO
851919,SENSEX5024SEP26250CE,SENSEX50,BFO
881589,SRF24OCT2360CE,SRF,BFO
860202,BSOFT24SEP720CE,BSOFT,BFO
846257,BANKEX2472263400PE,BANKEX,BFO
838709,SENSEX5024AUG22100CE,SENSEX50,BFO
843973,BANKEX2480559000CE,BANKEX,BFO
880902,BAJFINANCE24OCT6500PE,BAJFINANCE,BFO
2068438,ASTRAL24AUG2400PE,ASTRAL,BFO
867922,FEDERALBNK24AUG202.5CE,FEDERALBNK,BFO
826598,BANKEX2472256600CE,BANKEX,BFO
845862,BANKEX24SEP57400CE,BANKEX,BFO
869480,PETRONET24OCT345CE,PETRONET,BFO
843913,SENSEX2480274200PE,SENSEX,BFO
858144,IDFCFIRSTB24SEP83CE,IDFCFIRSTB,BFO
843133,SENSEX25JUN82000CE,SENSEX,BFO
863273,ITC24SEP455CE,ITC,BFO
1111299,BANKEX24JUL53800PE,BANKEX,BFO
2069131,TATAPOWER24AUG440PE,TATAPOWER,BFO
1126366,BANKEX24AUG56200CE,BANKEX,BFO
857809,PERSISTENT24SEP4100PE,PERSISTENT,BFO
855526,DEEPAKNTR24SEP2440CE,DEEPAKNTR,BFO
856394,EXIDEIND24AUG630CE,EXIDEIND,BFO
859556,BSOFT24SEP750PE,BSOFT,BFO
865727,VEDL24SEP540PE,VEDL,BFO
859100,ABB24SEP8700CE,ABB,BFO
2203468,LUPIN24AUG1940CE,LUPIN,BFO
1125026,SENSEX2471277100PE,SENSEX,BFO
854400,BALRAMCHIN24SEP410CE,BALRAMCHIN,BFO
868583,MRF24SEP133500CE,MRF,BFO
870692,UNITDSPR24OCT1320PE,UNITDSPR,BFO
856645,UNITDSPR24SEP1140CE,UNITDSPR,BFO
844755,SENSEX24SEP81300CE,SENSEX,BFO
855729,METROPOLIS24AUG2060CE,METROPOLIS,BFO
855861,BANKBARODA24SEP270PE,BANKBARODA,BFO
1115097,BANKEX24JUL52200PE,BANKEX,BFO
881697,MARUTI24OCT12200CE,MARUTI,BFO
855201,IGL24AUG495CE,IGL,BFO
862776,BERGEPAINT24AUG485PE,BERGEPAINT,BFO
865428,BANKEX2481963800CE,BANKEX,BFO
868678,EICHERMOT24SEP5150CE,EICHERMOT,BFO
843930,SENSEX2480280400CE,SENSEX,BFO
865509,SENSEX5024AUG26350CE,SENSEX50,BFO
2072123,JUBLFOOD24AUG540CE,JUBLFOOD,BFO
2079149,AUROPHARMA24AUG1360PE,AUROPHARMA,BFO
845845,BANKEX2481257400PE,BANKEX,BFO
866658,OFSS24AUG11100PE,OFSS,BFO
865287,IGL24SEP560PE,IGL,BFO
869851,JSWSTEEL24OCT940CE,JSWSTEEL,BFO
861611,BATAINDIA24AUG1540PE,BATAINDIA,BFO
2079991,AUROPHARMA24AUG1200PE,AUROPHARMA,BFO
